trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
39.4008522,-79.01198578,LiveBetter,0,20240705-00000,2024-06-17T17:00:00.000Z,2024-07-05T11:00:00.000Z,2024-07-05T12:00:00.000Z,00:3E:73:7E:67:07,,infra,,2,0,?,?,?,False,136,310410 313100 310280,wpa2,US,WV,Trenum Drive,,,26726
39.28642654,-76.49700928,LiveBetter,2,20240405-00000,2024-04-05T21:00:00.000Z,2024-04-13T16:00:00.000Z,2024-04-13T21:00:00.000Z,00:3E:73:7E:6C:17,,infra,,2,0,?,?,?,False,100,310410 313100 310280,wpa2,US,MD,Baltimore Beltway,Dundalk,,21222-2140
39.28633499,-76.49720001,LiveBetter,0,20240405-00000,2024-04-05T21:00:00.000Z,2024-04-05T17:00:00.000Z,2024-04-05T19:00:00.000Z,00:3E:73:7E:6D:97,,infra,,2,0,?,?,?,False,40,310410 313100 310280,wpa2,US,MD,North Point Boulevard,Dundalk,2399,21222
39.2863884,-76.49736786,LiveBetter,2,20240202-00000,2024-02-03T00:00:00.000Z,2024-04-05T17:00:00.000Z,2024-04-05T19:00:00.000Z,00:3E:73:7E:C9:D7,,infra,,2,0,?,?,?,False,149,310410 313100 310280,wpa2,US,MD,North Point Boulevard,Dundalk,2399,21222
32.61911392,-83.67345428,LiveBetter,1,20240415-00000,2024-04-15T22:00:00.000Z,2024-05-24T21:00:00.000Z,2024-05-24T22:00:00.000Z,00:3E:73:85:4B:F6,,infra,,2,0,?,?,?,False,165,310410 313100 310280,wpa2,US,GA,Watson Boulevard,Warner Robins,,31028:31088
32.62062073,-83.67458344,LiveBetter,0,20240524-00000,2024-05-24T16:00:00.000Z,2024-05-24T21:00:00.000Z,2024-05-24T22:00:00.000Z,00:3E:73:85:92:A6,,infra,,2,0,?,?,?,False,40,310410 313100 310280,wpa2,US,GA,Watson Boulevard,Warner Robins,2720,31093
32.04200745,-81.00391388,LiveBetter,0,20240320-00000,2024-03-20T23:00:00.000Z,2024-03-20T17:00:00.000Z,2024-03-20T18:00:00.000Z,00:3E:73:87:8C:27,,infra,,2,0,?,?,?,False,100,310410 313100 310280,wpa2,US,GA,Old Penrose Road,Savannah,4725,31410
40.23048401,-74.8822937,wegmans_passpoint,2,20240615-00000,2024-06-15T22:00:00.000Z,2024-07-01T17:00:00.000Z,2024-07-01T17:00:00.000Z,00:3E:73:90:FF:D4,,infra,,2,0,?,?,?,False,153,f4f5e8f5f4 310410 313100,wpa2,US,PA,I 295,Lower Makefield Township,,
38.74292755,-77.08776855,LiveBetter,0,20240601-00000,2024-06-01T21:00:00.000Z,2024-06-01T14:00:00.000Z,2024-06-01T15:00:00.000Z,00:3E:73:92:F3:57,,infra,,2,0,?,?,?,False,36,310410 313100 310280,wpa2,US,VA,Richmond Highway,Alexandria,7940,22306
38.78015518,-77.0766983,LiveBetter,0,20240701-00000,2024-02-12T18:00:00.000Z,2024-07-01T01:00:00.000Z,2024-07-01T01:00:00.000Z,00:3E:73:A3:3A:E7,,infra,,2,0,?,?,?,False,52,310410 313100 310280,wpa2,US,VA,Richmond Highway,Alexandria,6303,22306
38.78019714,-77.07673645,LiveBetter,0,20240701-00000,2024-02-12T18:00:00.000Z,2024-07-01T01:00:00.000Z,2024-07-01T02:00:00.000Z,00:3E:73:A3:3F:F7,,infra,,2,0,?,?,?,False,40,310410 313100 310280,wpa2,US,VA,Richmond Highway,Alexandria,6303,22306
38.7802124,-77.07701111,LiveBetter,0,20240701-00000,2024-02-12T18:00:00.000Z,2024-07-01T01:00:00.000Z,2024-07-01T02:00:00.000Z,00:3E:73:A3:42:67,,infra,,2,0,?,?,?,False,140,310410 313100 310280,wpa2,US,VA,Richmond Highway,Alexandria,6303,22306
38.78011322,-77.0769577,LiveBetter,0,20240701-00000,2024-02-12T18:00:00.000Z,2024-07-01T01:00:00.000Z,2024-07-01T02:00:00.000Z,00:3E:73:A3:51:07,,infra,,2,0,?,?,?,False,149,310410 313100 310280,wpa2,US,VA,Richmond Highway,Alexandria,6303,22306
31.98033905,-81.17303467,LiveBetter,7,20240318-00000,2024-03-11T17:00:00.000Z,2024-07-13T13:00:00.000Z,2024-07-13T14:00:00.000Z,00:3E:73:BC:A0:47,,infra,,2,0,?,?,?,False,104,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
27.89194107,-81.55327606,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BC:A4:C7,,infra,,2,0,?,?,?,False,100,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89191818,-81.55317688,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BC:A8:B7,,infra,,2,0,?,?,?,False,153,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.8918457,-81.55331421,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-04-13T14:00:00.000Z,2024-04-13T15:00:00.000Z,00:3E:73:BC:AA:C7,,infra,,2,0,?,?,?,False,44,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89194489,-81.55304718,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BC:AF:D7,,infra,,2,0,?,?,?,False,157,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
31.98069,-81.17388916,LiveBetter,2,20240318-00000,2024-03-11T17:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:BC:B3:C7,,infra,,2,0,?,?,?,False,40,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98083496,-81.17363739,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:BC:B6:F7,,infra,,2,0,?,?,?,False,157,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
27.89198112,-81.55307007,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BC:BF:97,,infra,,2,0,?,?,?,False,44,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89193153,-81.5531311,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BC:BF:F7,,infra,,2,0,?,?,?,False,48,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89188194,-81.55278778,LiveBetter,5,20240202-00000,2024-02-02T18:00:00.000Z,2024-07-09T21:00:00.000Z,2024-07-09T23:00:00.000Z,00:3E:73:BC:C1:A7,,infra,,2,0,?,?,?,False,136,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
31.98088074,-81.17369843,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:BC:C7:77,,infra,,2,0,?,?,?,False,44,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98138237,-81.17277527,LiveBetter,1,20240701-00000,2024-07-01T22:00:00.000Z,2024-07-14T18:00:00.000Z,2024-07-14T18:00:00.000Z,00:3E:73:BC:CB:F7,,infra,,2,0,?,?,?,False,36,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
35.16044617,-79.4221344,LiveBetter,0,20240523-00000,2024-05-19T13:00:00.000Z,2024-05-23T13:00:00.000Z,2024-05-23T13:00:00.000Z,00:3E:73:BD:7C:C7,,infra,,2,0,?,?,?,False,36,310410 313100 310280,wpa2,US,NC,Turner Street,,,28387
27.89180946,-81.55325317,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:66:57,,infra,,2,0,?,?,?,False,165,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89179611,-81.5533371,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:6B:97,,infra,,2,0,?,?,?,False,100,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89185524,-81.55316925,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:6B:C7,,infra,,2,0,?,?,?,False,108,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89179802,-81.55323029,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:70:A7,,infra,,2,0,?,?,?,False,157,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89179802,-81.55322266,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:71:97,,infra,,2,0,?,?,?,False,64,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89174843,-81.55335999,LiveBetter,5,20240202-00000,2024-02-02T22:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:73:17,,infra,,2,0,?,?,?,False,149,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89183426,-81.55352783,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-05-23T10:00:00.000Z,2024-05-23T10:00:00.000Z,00:3E:73:BF:76:17,,infra,,2,0,?,?,?,False,64,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89177513,-81.55325317,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:7B:27,,infra,,2,0,?,?,?,False,140,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89182281,-81.5533371,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:7B:B7,,infra,,2,0,?,?,?,False,48,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89187431,-81.55338287,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:7C:47,,infra,,2,0,?,?,?,False,140,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89190102,-81.55324554,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:7D:07,,infra,,2,0,?,?,?,False,44,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89201546,-81.55312347,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:7F:47,,infra,,2,0,?,?,?,False,40,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89176178,-81.5533371,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:81:B7,,infra,,2,0,?,?,?,False,157,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89219666,-81.55373383,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:82:A7,,infra,,2,0,?,?,?,False,36,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89177132,-81.5533905,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:83:97,,infra,,2,0,?,?,?,False,161,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89175797,-81.55329132,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:85:17,,infra,,2,0,?,?,?,False,52,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
27.89209366,-81.55335236,LiveBetter,5,20240201-00000,2024-02-01T17:00:00.000Z,2024-07-15T19:00:00.000Z,2024-07-15T21:00:00.000Z,00:3E:73:BF:86:97,,infra,,2,0,?,?,?,False,153,310410 313100 310280,wpa2,US,FL,Tangelo Street,,2000,33898
34.12653732,-81.21925354,LiveBetter,0,20240227-00000,2024-02-27T18:00:00.000Z,2024-02-27T10:00:00.000Z,2024-02-27T10:00:00.000Z,00:3E:73:BF:CB:F7,,infra,,2,0,?,?,?,False,104,310410 313100 310280,wpa2,US,SC,Shady Grove Road,,,29002
31.98092651,-81.17377472,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:65:57,,infra,,2,0,?,?,?,False,60,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.9807682,-81.1736145,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:6C:A7,,infra,,2,0,?,?,?,False,136,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98090553,-81.1738739,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:7B:D7,,infra,,2,0,?,?,?,False,161,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98096848,-81.17376709,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:8B:07,,infra,,2,0,?,?,?,False,48,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98098755,-81.17372894,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:8E:67,,infra,,2,0,?,?,?,False,52,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.9809494,-81.17392731,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:96:47,,infra,,2,0,?,?,?,False,100,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98093605,-81.17393494,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:99:17,,infra,,2,0,?,?,?,False,136,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98098373,-81.1736908,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:99:47,,infra,,2,0,?,?,?,False,136,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98056412,-81.17375946,LiveBetter,2,20240318-00000,2024-03-11T17:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:9A:97,,infra,,2,0,?,?,?,False,165,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98098373,-81.17395782,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:9A:F7,,infra,,2,0,?,?,?,False,36,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98075485,-81.17388916,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:9B:E7,,infra,,2,0,?,?,?,False,108,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98108292,-81.1734848,LiveBetter,1,20240405-00000,2024-04-06T00:00:00.000Z,2024-07-14T18:00:00.000Z,2024-07-14T18:00:00.000Z,00:3E:73:C0:9C:17,,infra,,2,0,?,?,?,False,161,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98100281,-81.1736908,LiveBetter,1,20240405-00000,2024-04-06T00:00:00.000Z,2024-07-14T18:00:00.000Z,2024-07-14T18:00:00.000Z,00:3E:73:C0:9D:97,,infra,,2,0,?,?,?,False,157,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98099136,-81.17371368,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:9E:87,,infra,,2,0,?,?,?,False,153,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98065567,-81.17353821,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:A0:37,,infra,,2,0,?,?,?,False,104,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98097038,-81.17353058,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C0:A1:57,,infra,,2,0,?,?,?,False,64,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98136711,-81.17269897,LiveBetter,1,20240701-00000,2024-07-01T22:00:00.000Z,2024-07-14T18:00:00.000Z,2024-07-14T18:00:00.000Z,00:3E:73:C0:A1:E7,,infra,,2,0,?,?,?,False,104,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98104668,-81.17341614,LiveBetter,1,20240405-00000,2024-04-06T00:00:00.000Z,2024-07-14T18:00:00.000Z,2024-07-14T18:00:00.000Z,00:3E:73:C0:A2:A7,,infra,,2,0,?,?,?,False,60,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98100471,-81.17436981,LiveBetter,2,20240318-00000,2024-03-11T17:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C5:59:C7,,infra,,2,0,?,?,?,False,56,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98096848,-81.17397308,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C5:7A:67,,infra,,2,0,?,?,?,False,157,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98089218,-81.17391205,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C5:7A:F7,,infra,,2,0,?,?,?,False,64,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98118401,-81.17350006,LiveBetter,5,20240401-00000,2024-04-01T16:00:00.000Z,2024-07-14T18:00:00.000Z,2024-07-14T18:00:00.000Z,00:3E:73:C5:7C:17,,infra,,2,0,?,?,?,False,56,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98089981,-81.17389679,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C5:7D:67,,infra,,2,0,?,?,?,False,100,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
31.98087883,-81.17398071,LiveBetter,0,20240405-00000,2024-04-06T00:00:00.000Z,2024-04-05T20:00:00.000Z,2024-04-06T00:00:00.000Z,00:3E:73:C5:7F:47,,infra,,2,0,?,?,?,False,44,310410 313100 310280,wpa2,US,GA,Abercorn Street,Savannah,14030,31419
39.18075943,-76.66498566,Orion,4,20240322-00000,2024-03-23T04:00:00.000Z,2024-05-16T08:00:00.000Z,2024-05-16T09:00:00.000Z,00:3E:73:C7:DB:C4,,infra,,2,0,?,?,?,False,40,f4f5e8f5f4,wpa2,US,MD,D12,,,21090
39.18095398,-76.66447449,Orion,5,20240322-00000,2024-03-23T04:00:00.000Z,2024-05-16T08:00:00.000Z,2024-05-16T09:00:00.000Z,00:3E:73:C7:DB:E4,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,MD,D12,,,21090
37.75600052,-77.45864105,LiveBetter,2,20240303-00000,2024-03-03T14:00:00.000Z,2024-03-16T15:00:00.000Z,2024-03-16T19:00:00.000Z,00:3E:73:CF:2E:07,,infra,,2,0,?,?,?,False,157,310410 313100 310280,wpa2,US,VA,I 95,,145,23005
33.39390564,-84.74342346,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:CF:5F:87,,infra,,2,0,?,?,?,False,161,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39387512,-84.74344635,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:CF:63:17,,infra,,2,0,?,?,?,False,44,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39403534,-84.74355316,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:CF:6D:F7,,infra,,2,0,?,?,?,False,36,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39410782,-84.7436142,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:CF:75:D7,,infra,,2,0,?,?,?,False,100,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39399338,-84.74354553,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:CF:77:27,,infra,,2,0,?,?,?,False,140,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39389801,-84.74337006,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:CF:77:57,,infra,,2,0,?,?,?,False,153,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.3938942,-84.74351501,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:45:57,,infra,,2,0,?,?,?,False,153,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39377975,-84.74343109,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:46:47,,infra,,2,0,?,?,?,False,100,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39379501,-84.74358368,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:66:27,,infra,,2,0,?,?,?,False,64,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39390564,-84.74342346,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:67:17,,infra,,2,0,?,?,?,False,48,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.3938446,-84.74342346,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:67:A7,,infra,,2,0,?,?,?,False,64,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39397049,-84.74340057,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:69:27,,infra,,2,0,?,?,?,False,64,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39379883,-84.74350739,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:69:87,,infra,,2,0,?,?,?,False,104,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39419556,-84.74375153,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:69:B7,,infra,,2,0,?,?,?,False,136,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39434433,-84.74384308,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:6A:17,,infra,,2,0,?,?,?,False,48,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.3934021,-84.74385071,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:6A:A7,,infra,,2,0,?,?,?,False,36,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39390945,-84.74334717,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:6A:D7,,infra,,2,0,?,?,?,False,136,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.3936348,-84.74360657,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:6B:F7,,infra,,2,0,?,?,?,False,161,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39390182,-84.74339294,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:6C:27,,infra,,2,0,?,?,?,False,140,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
33.39344406,-84.74401855,LiveBetter,0,20240415-00000,2024-03-25T21:00:00.000Z,2024-04-15T20:00:00.000Z,2024-04-15T20:00:00.000Z,00:3E:73:D1:6C:57,,infra,,2,0,?,?,?,False,100,310410 313100 310280,wpa2,US,GA,Newnan Crossing Boulevard,,1025,30265
