trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
41.37952423,-73.48248291,External,0,20240218-00000,2024-02-18T22:00:00.000Z,2024-02-18T17:00:00.000Z,2024-02-18T17:00:00.000Z,10:A8:29:5F:AF:8C,,infra,,2,0,?,?,?,False,132,f4f5e8f5f4,wpa2,US,CT,Backus Avenue,Danbury,7,06810
39.93263626,-105.13101196,External,2,20240420-00000,2024-04-14T18:00:00.000Z,2024-04-27T12:00:00.000Z,2024-04-27T13:00:00.000Z,10:A8:29:5F:C5:A2,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,CO,West Flatiron Circle,,,80027
39.93263626,-105.13084412,External,2,20240420-00000,2024-04-14T18:00:00.000Z,2024-04-27T12:00:00.000Z,2024-04-27T13:00:00.000Z,10:A8:29:5F:C5:A5,,infra,,2,0,?,?,?,False,157,f4f5e8f5f4,wpa2,US,CO,West Flatiron Circle,,,80027
39.93263245,-105.13076782,External,2,20240420-00000,2024-04-14T18:00:00.000Z,2024-04-27T12:00:00.000Z,2024-04-27T13:00:00.000Z,10:A8:29:5F:C5:AD,,infra,,2,0,?,?,?,False,100,f4f5e8f5f4,wpa2,US,CO,West Flatiron Circle,,,80027
39.93255997,-105.13050079,External,0,20240420-00000,2024-04-14T18:00:00.000Z,2024-04-20T10:00:00.000Z,2024-04-20T10:00:00.000Z,10:A8:29:5F:CB:82,,infra,,2,0,?,?,?,False,6,f4f5e8f5f4,wpa2,US,CO,West Flatiron Circle,,,80027
39.93259048,-105.13056183,External,2,20240420-00000,2024-04-14T18:00:00.000Z,2024-04-27T12:00:00.000Z,2024-04-27T13:00:00.000Z,10:A8:29:5F:CB:85,,infra,,2,0,?,?,?,False,144,f4f5e8f5f4,wpa2,US,CO,West Flatiron Circle,,,80027
39.9324646,-105.13114166,External,3,20240420-00000,2024-04-14T18:00:00.000Z,2024-04-27T12:00:00.000Z,2024-04-27T13:00:00.000Z,10:A8:29:5F:CB:8D,,infra,,2,0,?,?,?,False,52,f4f5e8f5f4,wpa2,US,CO,West Flatiron Circle,,,80027
41.37971878,-73.4825592,External,0,20240218-00000,2024-02-18T22:00:00.000Z,2024-02-18T17:00:00.000Z,2024-02-18T17:00:00.000Z,10:A8:29:5F:D4:2C,,infra,,2,0,?,?,?,False,44,f4f5e8f5f4,wpa2,US,CT,Backus Avenue,Danbury,7,06810
36.10519791,-115.16532898,OpenRoaming@CLUS,0,20240603-00000,2024-06-03T23:00:00.000Z,2024-06-03T20:00:00.000Z,2024-06-03T21:00:00.000Z,10:A8:29:60:07:2D,,infra,,2,0,?,?,?,False,36,4096 5a03ba0000,wpa2,US,NV,Koval Lane,,,89158
36.10519791,-115.16532898,OpenRoaming@CLUS,0,20240603-00000,2024-06-03T23:00:00.000Z,2024-06-03T20:00:00.000Z,2024-06-03T21:00:00.000Z,10:A8:29:60:08:6D,,infra,,2,0,?,?,?,False,40,4096 5a03ba0000,wpa2,US,NV,Koval Lane,,,89158
36.10382462,-115.16825867,BoldynPasspoint,0,20240410-00000,2001-01-01T00:00:00.000Z,2024-04-22T13:00:00.000Z,2024-04-22T20:00:00.000Z,10:A8:29:60:09:23,,infra,,2,0,?,?,?,False,11,cae505 f4f5e8f5f4,wpa2,US,NV,Audrie Street,,,89158
36.10329437,-115.16831207,MMD,7,20240111-00000,2024-01-10T22:00:00.000Z,2024-05-27T20:00:00.000Z,2024-05-27T20:00:00.000Z,10:A8:29:60:09:2C,,infra,,2,0,?,?,?,False,64,cae505 f4f5e8f5f4,wpa2,US,NV,Audrie Street,,,89158
36.10356522,-115.16815948,BoldynPasspoint,5,20240422-00000,2024-04-22T15:00:00.000Z,2024-05-27T20:00:00.000Z,2024-05-27T20:00:00.000Z,10:A8:29:60:09:2D,,infra,,2,0,?,?,?,False,64,cae505 f4f5e8f5f4,wpa2,US,NV,Audrie Street,,,89158
36.10519791,-115.16532898,OpenRoaming@CLUS,0,20240603-00000,2024-06-03T23:00:00.000Z,2024-06-03T20:00:00.000Z,2024-06-03T21:00:00.000Z,10:A8:29:60:0A:8D,,infra,,2,0,?,?,?,False,149,4096 5a03ba0000,wpa2,US,NV,Koval Lane,,,89158
36.10519791,-115.16532898,OpenRoaming@CLUS,0,20240603-00000,2024-06-03T23:00:00.000Z,2024-06-03T20:00:00.000Z,2024-06-03T21:00:00.000Z,10:A8:29:60:0A:AD,,infra,,2,0,?,?,?,False,165,4096 5a03ba0000,wpa2,US,NV,Koval Lane,,,89158
36.10519791,-115.16532898,OpenRoaming@CLUS,0,20240603-00000,2024-06-03T23:00:00.000Z,2024-06-03T20:00:00.000Z,2024-06-03T21:00:00.000Z,10:A8:29:60:0B:4D,,infra,,2,0,?,?,?,False,157,4096 5a03ba0000,wpa2,US,NV,Koval Lane,,,89158
36.10519791,-115.16532898,OpenRoaming@CLUS,0,20240603-00000,2024-06-03T23:00:00.000Z,2024-06-03T20:00:00.000Z,2024-06-03T21:00:00.000Z,10:A8:29:60:0B:AD,,infra,,2,0,?,?,?,False,52,4096 5a03ba0000,wpa2,US,NV,Koval Lane,,,89158
36.10519791,-115.16532898,OpenRoaming@CLUS,0,20240603-00000,2024-06-03T23:00:00.000Z,2024-06-03T20:00:00.000Z,2024-06-03T21:00:00.000Z,10:A8:29:60:0B:ED,,infra,,2,0,?,?,?,False,161,4096 5a03ba0000,wpa2,US,NV,Koval Lane,,,89158
36.10346222,-115.16825104,BoldynPasspoint,0,20240410-00000,2001-01-01T00:00:00.000Z,2024-04-22T13:00:00.000Z,2024-04-22T20:00:00.000Z,10:A8:29:60:0E:03,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Audrie Street,,,89158
36.10335541,-115.16822052,MMD,5,20240111-00000,2024-01-10T22:00:00.000Z,2024-05-27T20:00:00.000Z,2024-05-27T20:00:00.000Z,10:A8:29:60:0E:0C,,infra,,2,0,?,?,?,False,108,cae505 f4f5e8f5f4,wpa2,US,NV,Audrie Street,,,89158
36.10344315,-115.16825104,BoldynPasspoint,2,20240422-00000,2024-04-22T15:00:00.000Z,2024-05-27T20:00:00.000Z,2024-05-27T20:00:00.000Z,10:A8:29:60:0E:0D,,infra,,2,0,?,?,?,False,108,cae505 f4f5e8f5f4,wpa2,US,NV,Audrie Street,,,89158
36.08903122,-115.17839813,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T07:00:00.000Z,10:A8:29:60:13:29,,infra,,2,0,?,?,?,False,149,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08774948,-115.17621613,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:1A:69,,infra,,2,0,?,?,?,False,60,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08916092,-115.17575073,OpenRoaming@CLUS,0,20240604-00000,2024-06-04T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:1A:6D,,infra,,2,0,?,?,?,False,60,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08856583,-115.17830658,BoldynPasspoint,2,20240410-00000,2024-04-10T21:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:23:8C,,infra,,2,0,?,?,?,False,36,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08786392,-115.17740631,BoldynPasspoint,2,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T03:00:00.000Z,10:A8:29:60:27:09,,infra,,2,0,?,?,?,False,140,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.0887146,-115.1761322,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:27:0D,,infra,,2,0,?,?,?,False,140,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08860779,-115.17755127,BoldynPasspoint,3,20240409-00000,2024-04-09T19:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T03:00:00.000Z,10:A8:29:60:28:EA,,infra,,2,0,?,?,?,False,48,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08858871,-115.1774826,OpenRoaming@CLUS,5,20240409-00000,2024-04-09T22:00:00.000Z,2024-06-03T20:00:00.000Z,2024-06-03T21:00:00.000Z,10:A8:29:60:28:ED,,infra,,2,0,?,?,?,False,149,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08831787,-115.17889404,BoldynPasspoint,0,20240410-00000,2024-04-10T21:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:2A:CC,,infra,,2,0,?,?,?,False,64,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08775711,-115.17800903,BoldynPasspoint,0,20240410-00000,2024-04-10T19:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:2F:26,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08817291,-115.1771698,BoldynPasspoint,2,20240409-00000,2024-04-09T22:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T03:00:00.000Z,10:A8:29:60:2F:29,,infra,,2,0,?,?,?,False,40,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08854675,-115.17623901,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:2F:8D,,infra,,2,0,?,?,?,False,140,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08792496,-115.17720795,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:30:69,,infra,,2,0,?,?,?,False,108,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08838654,-115.17634583,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:30:6D,,infra,,2,0,?,?,?,False,124,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08765793,-115.17588043,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:31:29,,infra,,2,0,?,?,?,False,100,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.0868988,-115.17536163,BoldynPasspoint,0,20240409-00000,2024-04-09T19:00:00.000Z,2024-04-09T15:00:00.000Z,2024-04-10T02:00:00.000Z,10:A8:29:60:31:8E,,infra,,2,0,?,?,?,False,52,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08848953,-115.17795563,BoldynPasspoint,0,20240411-00000,2024-04-11T17:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:32:CC,,infra,,2,0,?,?,?,False,36,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08720016,-115.17715454,BoldynPasspoint,1,20240410-00000,2024-04-10T19:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T07:00:00.000Z,10:A8:29:60:33:6C,,infra,,2,0,?,?,?,False,36,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.09017181,-115.1789093,BoldynPasspoint,1,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T07:00:00.000Z,10:A8:29:60:33:86,,infra,,2,0,?,?,?,False,11,cae505 f4f5e8f5f4,wpa2,US,NV,Frank Sinatra Drive,,,89119-1001
36.08899307,-115.17857361,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T07:00:00.000Z,10:A8:29:60:33:89,,infra,,2,0,?,?,?,False,100,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08798981,-115.17723846,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:35:26,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08797455,-115.17722321,BoldynPasspoint,2,20240410-00000,2024-04-10T19:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T03:00:00.000Z,10:A8:29:60:35:29,,infra,,2,0,?,?,?,False,132,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08896255,-115.1760025,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:35:2D,,infra,,2,0,?,?,?,False,132,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08975601,-115.17698669,OpenRoaming@CLUS,2,20240211-00000,2024-02-12T01:00:00.000Z,2024-06-03T10:00:00.000Z,2024-06-03T11:00:00.000Z,10:A8:29:60:37:ED,,infra,,2,0,?,?,?,False,140,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.09181595,-115.17488098,BoldynPasspoint,2,20240410-00000,2024-04-10T04:00:00.000Z,2024-05-17T15:00:00.000Z,2024-05-17T16:00:00.000Z,10:A8:29:60:39:82,,infra,,2,0,?,?,?,False,3,cae505 f4f5e8f5f4,wpa2,US,NV,Parking Garage Access,,,89119-1001
36.09188843,-115.17424774,BoldynPasspoint,0,20240517-00000,2024-05-17T21:00:00.000Z,2024-05-17T15:00:00.000Z,2024-05-17T16:00:00.000Z,10:A8:29:60:39:8D,,infra,,2,0,?,?,?,False,112,cae505 f4f5e8f5f4,wpa2,US,NV,South Las Vegas Boulevard,,7026327777,89119
36.08767319,-115.1758728,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:3A:89,,infra,,2,0,?,?,?,False,132,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08717346,-115.17710114,OpenRoaming@CLUS,0,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-03T20:00:00.000Z,2024-06-03T21:00:00.000Z,10:A8:29:60:3A:8D,,infra,,2,0,?,?,?,False,132,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08739471,-115.17485046,BoldynPasspoint,2,20240409-00000,2024-04-09T23:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:49:EE,,infra,,2,0,?,?,?,False,60,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08700943,-115.17681885,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:4F:69,,infra,,2,0,?,?,?,False,100,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08777237,-115.17645264,MGMResorts-WiFi,3,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-19T16:00:00.000Z,2024-06-19T17:00:00.000Z,10:A8:29:60:4F:6D,,infra,,2,0,?,?,?,False,36,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.09426498,-115.17596436,sca2,4,20240410-00000,2024-04-10T15:00:00.000Z,2024-06-04T22:00:00.000Z,2024-06-04T22:00:00.000Z,10:A8:29:60:56:81,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,South Las Vegas Boulevard,,7026327777,89119
36.08778381,-115.17741394,BoldynPasspoint,2,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:60:A9,,infra,,2,0,?,?,?,False,100,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08865356,-115.17619324,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:60:AD,,infra,,2,0,?,?,?,False,140,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08817673,-115.1772995,BoldynPasspoint,2,20240409-00000,2024-04-09T22:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T03:00:00.000Z,10:A8:29:60:69:C9,,infra,,2,0,?,?,?,False,104,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.10381317,-115.1682663,BoldynPasspoint,0,20240422-00000,2024-04-22T15:00:00.000Z,2024-04-22T13:00:00.000Z,2024-04-22T20:00:00.000Z,10:A8:29:60:78:6C,,infra,,2,0,?,?,?,False,100,cae505 f4f5e8f5f4,wpa2,US,NV,Audrie Street,,,89158
36.08703232,-115.17671967,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:7B:61,,infra,,2,0,?,?,?,False,149,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08729553,-115.17668915,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:7B:69,,infra,,2,0,?,?,?,False,108,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08857346,-115.17621613,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:7B:6D,,infra,,2,0,?,?,?,False,136,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08840179,-115.17709351,BoldynPasspoint,3,20240409-00000,2024-04-09T18:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:80:07,,infra,,2,0,?,?,?,False,52,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08823013,-115.17709351,BoldynPasspoint,3,20240409-00000,2024-04-09T18:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:80:08,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08857346,-115.17622375,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:80:0D,,infra,,2,0,?,?,?,False,149,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08770752,-115.17669678,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:80:89,,infra,,2,0,?,?,?,False,60,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08856201,-115.1762085,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:80:8D,,infra,,2,0,?,?,?,False,60,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
0.0,0.0,BoldynPasspoint,0,20240411-00000,2001-01-01T00:00:00.000Z,2001-01-01T00:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:80:E6,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,,,,,,
36.08810425,-115.17798615,BoldynPasspoint,2,20240410-00000,2024-04-10T19:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:80:E9,,infra,,2,0,?,?,?,False,56,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08748627,-115.17697906,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:81:29,,infra,,2,0,?,?,?,False,36,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08825302,-115.17639923,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:81:2D,,infra,,2,0,?,?,?,False,132,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.09233093,-115.17617798,BoldynPasspoint,6,20240409-00000,2024-04-09T15:00:00.000Z,2024-06-04T22:00:00.000Z,2024-06-04T22:00:00.000Z,10:A8:29:60:81:CD,,infra,,2,0,?,?,?,False,64,cae505 f4f5e8f5f4,wpa2,US,NV,South Las Vegas Boulevard,,7026327777,89119
36.08786774,-115.17703247,BoldynPasspoint,2,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T03:00:00.000Z,10:A8:29:60:82:29,,infra,,2,0,?,?,?,False,36,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08831406,-115.17637634,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:82:2D,,infra,,2,0,?,?,?,False,132,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08817291,-115.17764282,BoldynPasspoint,2,20240410-00000,2024-04-10T19:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:82:A9,,infra,,2,0,?,?,?,False,157,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08823776,-115.17648315,OpenRoaming@CLUS,0,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-03T20:00:00.000Z,2024-06-03T21:00:00.000Z,10:A8:29:60:83:2D,,infra,,2,0,?,?,?,False,100,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
0.0,0.0,BoldynPasspoint,0,20240411-00000,2001-01-01T00:00:00.000Z,2001-01-01T00:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:83:46,,infra,,2,0,?,?,?,False,11,cae505 f4f5e8f5f4,wpa2,,,,,,
36.08834457,-115.17752075,BoldynPasspoint,2,20240410-00000,2024-04-10T19:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:83:49,,infra,,2,0,?,?,?,False,161,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08830643,-115.17888641,BoldynPasspoint,0,20240410-00000,2024-04-10T22:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:84:EC,,infra,,2,0,?,?,?,False,100,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08818436,-115.17702484,BoldynPasspoint,0,20240410-00000,2024-04-10T19:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:85:69,,infra,,2,0,?,?,?,False,112,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08780289,-115.17665863,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:85:A9,,infra,,2,0,?,?,?,False,36,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08916092,-115.17575073,OpenRoaming@CLUS,0,20240604-00000,2024-06-04T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:85:AD,,infra,,2,0,?,?,?,False,56,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08755112,-115.17601013,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:87:09,,infra,,2,0,?,?,?,False,132,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08847809,-115.1762619,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:87:0D,,infra,,2,0,?,?,?,False,60,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08792496,-115.17720032,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:87:C9,,infra,,2,0,?,?,?,False,108,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08925247,-115.17582703,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:87:CD,,infra,,2,0,?,?,?,False,108,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08701706,-115.17677307,BoldynPasspoint,0,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-10T22:00:00.000Z,2024-04-11T09:00:00.000Z,10:A8:29:60:88:69,,infra,,2,0,?,?,?,False,56,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08858871,-115.1762085,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:88:6D,,infra,,2,0,?,?,?,False,100,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08787918,-115.17738342,BoldynPasspoint,2,20240410-00000,2024-04-10T20:00:00.000Z,2024-04-11T23:00:00.000Z,2024-04-12T04:00:00.000Z,10:A8:29:60:88:A9,,infra,,2,0,?,?,?,False,108,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08846664,-115.17628479,OpenRoaming@CLUS,1,20240603-00000,2024-06-03T14:00:00.000Z,2024-06-04T08:00:00.000Z,2024-06-04T08:00:00.000Z,10:A8:29:60:88:AD,,infra,,2,0,?,?,?,False,108,4096 5a03ba0000,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.0944252,-115.17584991,BoldynPasspoint,0,20240412-00000,2024-04-13T00:00:00.000Z,2024-04-12T23:00:00.000Z,2024-04-13T03:00:00.000Z,10:A8:29:60:89:21,,infra,,2,0,?,?,?,False,36,cae505 f4f5e8f5f4,wpa2,US,NV,South Las Vegas Boulevard,,7026327777,89119
